,id,sent_id,tokens
11105,NACMD006-PART043,2,ถ้า ผู้ ใด ฝ่าฝืน มี โทษ จำคุก ไม่ เกิน <sp> ๒ <sp> ปี <sp> หรือ ปรับ ไม่ เกิน สอง หมื่น บาท <sp> หรือ ทั้ง จำ ทั้ง ปรับ
11106,NACMD006-PART044,0,๔ .
11107,NACMD006-PART044,1,ห้าม ใช้ สาร ระเหย บำบัด ความ ต้องการ ของ ร่างกาย <sp> หรือ จิตใจ
11108,NACMD006-PART044,2,ไม่ว่า โดย วิธี สูด <sp> ดม <sp> หรือ วิธี อื่น ใด
11109,NACMD006-PART044,3,ถ้า ฝ่าฝืน มี โทษ เช่นเดียว กับ ข้อ <sp> ๓
11110,NACMD006-PART045,0,๕ .
11111,NACMD006-PART045,1,ห้าม จูงใจ <sp> ชักนำ <sp> ยุยง ส่งเสริม <sp> หรือ ใช้ อุบาย หลอกลวง ให้ บุคคล อื่น <sp> ใช้ สาร ระเหย ตาม ความ ต้องการ ของ ร่างกาย <sp> หรือ จิตใจ
11112,NACMD006-PART045,2,ไม่ว่า โดย วิธี สูด <sp> ดม <sp> หรือ วิธี อื่น ใด
11113,NACMD006-PART045,3,ถ้า ฝ่าฝืน มี โทษ หรือ ทำ เช่นเดียว กับ ข้อ <sp> ๓ <sp> และ ข้อ <sp> ๔
11114,NACMD006-PART046,0,๖ .
11115,NACMD006-PART046,1,ถ้า ผู้ ใช้ สาร ระเหย สูด <sp> ดม <sp> หรือ วิธี อื่น ใด <sp> ตาม ข้อ <sp> ๔
11116,NACMD006-PART046,2,มี <sp> ไม่ เกิน <sp> ๑๗ <sp> ปี <sp> ต้อง ไม่ รับ โทษ แต่ ศาล มี อำนาจ ดำเนินการ ดัง ต่อไปนี้
11117,NACMD006-PART047,0,( ๑ )
11118,NACMD006-PART047,1,ว่ากล่าว ตักเตือน <sp> แล้ว ปล่อยตัว ไป
11119,NACMD006-PART047,2,และ ถ้า เห็นสมควร จะ เรียก บิดา มารดา หรือ ผู้ ปกครอง <sp> หรือ บุคคล ที่ ผู้ นั้น อาศัยอยู่ มา ตักเตือน ด้วย ก็ได้
11120,NACMD006-PART048,0,( ๒ )
11121,NACMD006-PART048,1,ถ้า เห็น ว่า ผู้ กระทำ ความ ผิด เป็น ผู้ ติด สาร ระเหย <sp> ให้ ศาล ส่งตัว ไป รับ การ บำบัด รักษา ใน สถาน พยาบาล จนกว่า จะ ครบ ขั้นตอน การ บำบัด รักษา
11122,NACHM005-PART001,0,งาน นมัสการ พระบรมบรรพต หรือ งาน วัด ภูเขาทอง
11123,NACHM005-PART002,0,ประวัติ <sp> / <sp> ความเป็นมา
11124,NACHM005-PART003,0,บรมบรรพต หรือ ภูเขาทอง นั้น
11125,NACHM005-PART003,1,สร้าง เป็น รูป ภูเขา มี เจดีย์ อยู่ บน ยอด
11126,NACHM005-PART003,2,มี บันได เวียน ขึ้น ทาง ทิศ เหนือ และ ทิศ ใต้
11127,NACHM005-PART003,3,การ สร้าง บรมบรรพต นี้ ได้ เริ่ม ขึ้น <sp> ใน สมัย รัชกาล ที่ <sp> 3
11128,NACHM005-PART003,4,โดย พระบาทสมเด็จ พระนั่งเกล้าเจ้าอยู่หัว มี พระราชประสงค์ จะ สร้าง พระเจดีย์ ใหญ่ ให้ เหมือน วัด ภูเขาทอง ที่ กรุงศรีอยุธยา
11129,NACHM005-PART003,5,จึง โปรดเกล้า ฯ <sp> ให้ สมเด็จ พระบรมมหาพิชัยญาติ <sp> ( ทัต <sp> บุนนาค ) <sp> ครั้ง ยัง เป็น พระยา ศรีพิพัฒน์รัตนราชโกษา <sp> เป็น แม่กอง สร้าง
11130,NACHM005-PART003,6,โดย พระราชทาน นาม ว่า <sp> พระเจดีย์ ภูเขาทอง
11131,NACHM005-PART003,7,แต่ บริเวณ นั้น เป็น ที่ ลุ่ม ดิน อ่อน
11132,NACHM005-PART003,8,ทาน น้ำหนัก พระ เจดีย์ ไม่ ไหว จึง ทรุด พัง ลง มา
11133,NACHM005-PART003,9,ต้อง หยุด การ ก่อสร้าง ไว้
11134,NACHM005-PART003,10,ชาวบ้าน เรียก กัน ว่า <sp> ภูเขาทอง
11135,NACHM005-PART004,0,ต่อมา ใน สมัย พระบาทสมเด็จ พระจอมเกล้าเจ้าอยู่หัว <sp> รัชกาล ที่ <sp> 4
11136,NACHM005-PART004,1,ได้ โปรดเกล้า ฯ <sp> ให้ พระยา ศรีพิพัฒน์ <sp> ( แพ <sp> บุนนาค ) <sp> บุตร ของ สมเด็จ พระบรมมหาพิชัยญาติ <sp> เป็น แม่กอง สร้าง พระเจดีย์ ที่ ค้าง อยู่
11137,NACHM005-PART004,2,และ โปรด ฯ ให้ พระยา ราชสงคราม เป็น นายช่าง
11138,NACHM005-PART004,3,โดย ก่อ เป็น รูป ภูเขา
11139,NACHM005-PART004,4,บน ยอด เขา เป็น เจดีย์ ทรง ลังกา
11140,NACHM005-PART004,5,ต่าง ไป จาก เจดีย์ ภูเขาทอง ที่ กรุงศรีอยุธยา
11141,NACHM005-PART004,6,โดย เสด็จ ไป ทรง วาง ศิลาฤกษ์
11142,NACHM005-PART004,7,เมื่อ เดือน <sp> 6 <sp> ปี <sp> ฉลู <sp> พ.ศ. 2408
11143,NACHM005-PART004,8,และ โปรด ให้ เปลี่ยน นาม พระเจดีย์ ภูเขาทอง ใหม่ ว่า <sp> บรมบรรพต
11144,NACHM005-PART004,9,การ ซ่อม พระเจดีย์ เก่า นี้ ได้ ทำ มา จน ตลอด รัชกาล
11145,NACHM005-PART004,10,และ สำเร็จ ลง ได้ ด้วย ดี ใน รัชกาล พระบาทสมเด็จ พระจุลจอมเกล้าเจ้าอยู่หัว
11146,NACHM005-PART004,11,พร้อมทั้ง โปรด ให้ ตัดถนน สาย ต่างๆ
11147,NACHM005-PART004,12,ถม คลอง หน้า วัด และ ทำ สะพาน ข้าม คลอง
11148,NACHM005-PART004,13,เพื่อ ให้ สะดวก ต่อ การ เข้า ไป ยัง ลาน บรมบรรพต
11149,NACHM005-PART005,0,บรมบรรพต นี้ ใช้ เวลา สร้าง ถึง <sp> 3 <sp> รัชกาล <sp> จึง ได้ สำเร็จ เรียบร้อย
11150,NACHM005-PART005,1,พระบาทสมเด็จ พระจุลจอมเกล้าเจ้าอยู่หัว
11151,NACHM005-PART005,2,ได้ เสด็จพระราชดำเนิน ไป ทรง บรรจุ พระบรมสารีริกธาตุ ใน พระเจดีย์ ใหญ่ บน บรมบรรพต
11152,NACHM005-PART005,3,ใน วัน ศุกร์ <sp> เดือน ยี่ <sp> ขึ้น <sp> 1 <sp> ค่ำ <sp> ปี ฉลู <sp> พ.ศ. <sp> 2420 <sp> และ ใน วันที่ <sp> 23 <sp> พฤษภาคม <sp> พ.ศ. <sp> 2442
11153,NACHM005-PART005,4,ได้ ทรง อัญเชิญ พระบรมสารีริกธาตุ ที่ พบ จาก กรุง กบิลพัสดุ์ ประเทศ อินเดีย <sp> มา บรรจุ ไว้ ใน พระเจดีย์ ภูเขาทอง
11154,NACHM005-PART005,5,นอกจากนี้ ยัง โปรดเกล้า ฯ <sp> ให้ บรรจุ <sp> พระทันตธาตุ <sp> หรือ <sp> พระเขี้ยวแก้ว ของ พระพุทธองค์ <sp> ไว้ บน บรมบรรพต ด้วย
11155,NACHM005-PART006,0,บรมบรรพต หรือ <sp> ภูเขาทอง ได้รับ การ ปฏิสังขรณ์ ใน ปี <sp> 2492
11156,NACHM005-PART006,1,แล้วเสร็จ ใน ปี <sp> 2498
11157,NACHM005-PART006,2,มี ความ สูง จาก ฐาน ถึง ยอด พระเจดีย์ <sp> 63.6 <sp> เมตร
11158,NACHM005-PART006,3,ตกแต่ง ด้วย การ บุ โมเสค กระเบื้อง สี จาก อิตาลี
11159,NACHM005-PART006,4,ที่ องค์ พระเจดีย์ เป็น ทอง สุก อร่าม
11160,NACHM005-PART006,5,และ ได้รับ การ ปรับ พื้น ดาดฟ้า สร้าง พระเจดีย์ทิศ <sp> 4 <sp> มุม
11161,NACHM005-PART006,6,ต่อมา ใน ปี <sp> 2509
11162,NACHM005-PART006,7,พระบาทสมเด็จพระเจ้าอยู่หัว องค์ ปัจจุบัน ได้ ทรง บรรจุ พระบรมสารีริกธาตุ ใน พระเจดีย์ บน ลูกแก้ว
11163,NACHM005-PART007,0,งาน นมัสการ พระบรมบรรพต หรือ งาน วัด ภูเขาทอง
11164,NACHM005-PART007,1,ได้ เริ่ม มี ขึ้น ใน สมัย รัชกาล ที่ <sp> 3
11165,NACHM005-PART007,2,และ ได้ จัด ให้ มี งาน เป็น ประจำ ทุก ปี จนถึง ปัจจุบัน
11166,NACHM005-PART008,0,กำหนด งาน
11167,NACHM005-PART009,0,จัดงาน ใน วัน ขึ้น <sp> 11 <sp> ค่ำ
11168,NACHM005-PART009,1,ถึง วัน แรม <sp> 3 <sp> ค่ำ <sp> เดือน <sp> 12
11169,NACHM005-PART009,2,รวม <sp> 8 <sp> วัน <sp> 8 <sp> คืน
11170,NACHM005-PART009,3,สามารถ ตรวจสอบ รายละเอียด ได้ ที่ <sp> www.tat.or.th/festival
11171,NACHM005-PART010,0,กิจกรรม <sp> / <sp> พิธี
11172,NACHM005-PART011,0,งาน ที่ จัด ขึ้น เป็น งาน นมัสการ พระบรมสารีริกธาตุ ที่ ประดิษฐาน อยู่ ใน พระเจดีย์ ใหญ่
11173,NACHM005-PART011,1,และ ปิด ทอง พระอัฎฐารส <sp> พระพุทธรูป สำคัญ ของ วัด
11174,NACHM005-PART011,2,เป็น งาน ทำบุญ ประจำ ปี
11175,NACHM005-PART012,0,ใน งาน มี กิจกรรม ต่างๆ
11176,NACHM005-PART012,1,เฉลิมฉลอง ใน เวลา กลางคืน ตั้งแต่ วัน เริ่ม งาน วัน ขึ้น <sp> 11 <sp> ค่ำ
11177,NACHM005-PART012,2,จนถึง
11178,NACHM005-PART012,3,วัน แรม <sp> 3 <sp> ค่ำ <sp> เดือน <sp> 12
11179,NACHM005-PART012,4,ระหว่าง ที่ มี งาน นมัสการ พระเจดีย์ ภูเขาทอง
11180,NACHM005-PART012,5,คณะกรรมการ จัด งาน จะ จัด แต่ง องค์ พระเจดีย์ ให้ ดู สวยงาม
